word,n,theme,literal
starless,1,NA,starless
startle,1,NA,startle
starving,1,NA,starving
staten,1,NA,staten
stateroom,1,NA,stateroom
statues,1,NA,statues
stature,1,NA,stature
status,1,NA,status
stead,1,NA,stead
steady,1,NA,steady
steaks,1,NA,steaks
steamship,1,NA,steamship
stearin,1,NA,stearin
steepness,1,NA,steepness
steerer,1,NA,steerer
steersman,1,NA,steersman
stenholme,1,NA,stenholme
stenographer’s,1,NA,stenographer’s
steppes,1,NA,steppes
stercorarius,1,NA,stercorarius
sterile,1,NA,sterile
sterns,1,NA,sterns
stewed,1,NA,stewed
stimulating,1,NA,stimulating
stipend,1,NA,stipend
stipu,1,NA,stipu
stirring,1,NA,stirring
stirrup,1,NA,stirrup
stocks,1,NA,stocks
stoke,1,NA,stoke
stoked,1,NA,stoked
stom,1,NA,stom
stomachs,1,NA,stomachs
stone’s,1,NA,stone’s
stoneware,1,NA,stoneware
storage,1,NA,storage
storeyed,1,NA,storeyed
storing,1,NA,storing
stormed,1,NA,stormed
stout,1,NA,stout
stows,1,NA,stows
straddling,1,NA,straddling
stragglers,1,NA,stragglers
straighten,1,NA,straighten
straightened,1,NA,straightened
straits,1,NA,straits
strand,1,NA,strand
strands,1,NA,strands
strangle,1,NA,strangle
straps,1,NA,straps
stratagems,1,NA,stratagems
strategy,1,NA,strategy
stratification,1,NA,stratification
stratum,1,NA,stratum
strawberries,1,NA,strawberries
strayed,1,NA,strayed
street,1,NA,street
strengthening,1,NA,strengthening
strenu,1,NA,strenu
stressful,1,NA,stressful
striae,1,NA,striae
striations,1,NA,striations
stricken,1,NA,stricken
stricta,1,NA,stricta
strictest,1,NA,strictest
striding,1,NA,striding
strikes,1,NA,strikes
stringed,1,NA,stringed
strings,1,NA,strings
stripe,1,NA,stripe
striped,1,NA,striped
stripes,1,NA,stripes
stripped,1,NA,stripped
striven,1,NA,striven
striving,1,NA,striving
strode,1,NA,strode
strømfjord,1,NA,strømfjord
struc,1,NA,struc
struction,1,NA,struction
strug,1,NA,strug
strugglers,1,NA,strugglers
struwwelpeter,1,NA,struwwelpeter
stubby,1,NA,stubby
students,1,NA,students
studies,1,NA,studies
studying,1,NA,studying
stumbles,1,NA,stumbles
stung,1,NA,stung
stupefying,1,NA,stupefying
stupid,1,NA,stupid
stupidity,1,NA,stupidity
stuurder,1,NA,stuurder
styles,1,NA,styles
su,1,NA,su
suade,1,NA,suade
subdivisions,1,NA,subdivisions
subhuman,1,NA,subhuman
submitted,1,NA,submitted
substitute,1,NA,substitute
subsurface,1,NA,subsurface
subtropic,1,NA,subtropic
succeeds,1,NA,succeeds
successes,1,NA,successes
successors,1,NA,successors
succinctly,1,NA,succinctly
succumb,1,NA,succumb
succumbs,1,NA,succumbs
suckings,1,NA,suckings
suckle,1,NA,suckle
suction,1,NA,suction
sud,1,NA,sud
sufferer,1,NA,sufferer
sufferer’s,1,NA,sufferer’s
sufferers,1,NA,sufferers
suffocating,1,NA,suffocating
sug,1,NA,sug
sugges,1,NA,sugges
suggestive,1,NA,suggestive
suicide,1,NA,suicide
suited,1,NA,suited
sukkertop,1,NA,sukkertop
sula,1,NA,sula
sulky,1,NA,sulky
sulphur,1,NA,sulphur
sulphuric,1,NA,sulphuric
sult,1,NA,sult
sulted,1,NA,sulted
sumes,1,NA,sumes
suming,1,NA,suming
summers,1,NA,summers
summoned,1,NA,summoned
sumption,1,NA,sumption
sundry,1,NA,sundry
sung,1,NA,sung
sunning,1,NA,sunning
superabundance,1,NA,superabundance
superannuated,1,NA,superannuated
superheated,1,NA,superheated
superhuman,1,NA,superhuman
superior,1,NA,superior
superlative,1,NA,superlative
superstructure,1,NA,superstructure
supervise,1,NA,supervise
supervised,1,NA,supervised
supper,1,NA,supper
supple,1,NA,supple
supplement,1,NA,supplement
supplier’s,1,NA,supplier’s
supplying,1,NA,supplying
supported,1,NA,supported
supposedly,1,NA,supposedly
sures,1,NA,sures
surficial,1,NA,surficial
surficially,1,NA,surficially
surges,1,NA,surges
surmise,1,NA,surmise
surname,1,NA,surname
surpass,1,NA,surpass
surreptitious,1,NA,surreptitious
surreptitiously,1,NA,surreptitiously
surrounds,1,NA,surrounds
surveyed,1,NA,surveyed
survival,1,NA,survival
survives,1,NA,survives
suspicions,1,NA,suspicions
suspiciously,1,NA,suspiciously
sustain,1,NA,sustain
svarte,1,NA,svarte
sw,1,NA,sw
swal,1,NA,swal
swallowing,1,NA,swallowing
swallows,1,NA,swallows
swamp,1,NA,swamp
swampland,1,NA,swampland
swan’s,1,NA,swan’s
swards,1,NA,swards
swathed,1,NA,swathed
swearing,1,NA,swearing
sweating,1,NA,sweating
swed,1,NA,swed
swede,1,NA,swede
sweden,1,NA,sweden
swedes,1,NA,swedes
sweeping,1,NA,sweeping
sweeps,1,NA,sweeps
sweetheart,1,NA,sweetheart
sweetly,1,NA,sweetly
swelled,1,NA,swelled
swelling,1,NA,swelling
swells,1,NA,swells
swimmers,1,NA,swimmers
swimming,1,NA,swimming
swims,1,NA,swims
swiss,1,NA,swiss
swooped,1,NA,swooped
swordfish,1,NA,swordfish
swore,1,NA,swore
syenites,1,NA,syenites
sylvia,1,NA,sylvia
symbol,1,NA,symbol
symbols,1,NA,symbols
symmes,1,NA,symmes
symmetric,1,NA,symmetric
symmetrical,1,NA,symmetrical
sympathetically,1,NA,sympathetically
sympathy,1,NA,sympathy
synonymous,1,NA,synonymous
syringopora,1,NA,syringopora
tablespoon,1,NA,tablespoon
tablish,1,NA,tablish
tached,1,NA,tached
tacitly,1,NA,tacitly
taciturn,1,NA,taciturn
tacking,1,NA,tacking
tackles,1,NA,tackles
tacularly,1,NA,tacularly
tailed,1,NA,tailed
tailor,1,NA,tailor
tailored,1,NA,tailored
talapoosa,1,NA,talapoosa
tale,1,NA,tale
talented,1,NA,talented
talking,1,NA,talking
tallapoosa,1,NA,tallapoosa
tally,1,NA,tally
tals,1,NA,tals
tamer,1,NA,tamer
tan,1,NA,tan
tances,1,NA,tances
tangent,1,NA,tangent
tangented,1,NA,tangented
tangents,1,NA,tangents
tangible,1,NA,tangible
tangle,1,NA,tangle
tannick,1,NA,tannick
tannin,1,NA,tannin
tant,1,NA,tant
tantalium,1,NA,tantalium
tapers,1,NA,tapers
tar,1,NA,tar
taraxacum,1,NA,taraxacum
tarily,1,NA,tarily
tastes,1,NA,tastes
tasty,1,NA,tasty
tattoos,1,NA,tattoos
tatzen,1,NA,tatzen
tax,1,NA,tax
tay,1,NA,tay
tay’s,1,NA,tay’s
taylor,1,NA,taylor
te,1,NA,te
teaching,1,NA,teaching
teapot,1,NA,teapot
teapots,1,NA,teapots
tear,1,NA,tear
tearing,1,NA,tearing
teats,1,NA,teats
teau,1,NA,teau
tech,1,NA,tech
technical,1,NA,technical
technique,1,NA,technique
tecture,1,NA,tecture
tediously,1,NA,tediously
teetering,1,NA,teetering
teetotaller,1,NA,teetotaller
tegrated,1,NA,tegrated
tegrating,1,NA,tegrating
tele,1,NA,tele
telegraphed,1,NA,telegraphed
telligently,1,NA,telligently
tells,1,NA,tells
telltale,1,NA,telltale
telluric,1,NA,telluric
temperament,1,NA,temperament
temperaments,1,NA,temperaments
temperate,1,NA,temperate
tempers,1,NA,tempers
temple,1,NA,temple
temptation,1,NA,temptation
tenaciously,1,NA,tenaciously
tendency,1,NA,tendency
tenderness,1,NA,tenderness
tenders,1,NA,tenders
tenea,1,NA,tenea
tened,1,NA,tened
tenfels,1,NA,tenfels
tenor,1,NA,tenor
tense,1,NA,tense
tented,1,NA,tented
tenth,1,NA,tenth
tenths,1,NA,tenths
tenting,1,NA,tenting
tentings,1,NA,tentings
teoric,1,NA,teoric
teorological,1,NA,teorological
teresting,1,NA,teresting
terests,1,NA,terests
terial,1,NA,terial
tering,1,NA,tering
termed,1,NA,termed
terminations,1,NA,terminations
termine,1,NA,termine
tern,1,NA,tern
ternative,1,NA,ternative
terprise’s,1,NA,terprise’s
terribly,1,NA,terribly
terrified,1,NA,terrified
tested,1,NA,tested
testi,1,NA,testi
testimonianza,1,NA,testimonianza
testing,1,NA,testing
tesy,1,NA,tesy
tetragona,1,NA,tetragona
texts,1,NA,texts
thåb,1,NA,thåb
thankful,1,NA,thankful
thanking,1,NA,thanking
thawed,1,NA,thawed
thaws,1,NA,thaws
thaying,1,NA,thaying
theatrical,1,NA,theatrical
thehopes,1,NA,thehopes
theilte,1,NA,theilte
themes,1,NA,themes
theology,1,NA,theology
theoretical,1,NA,theoretical
theoretically,1,NA,theoretically
therm,1,NA,therm
thermom,1,NA,thermom
thesis,1,NA,thesis
thickened,1,NA,thickened
thickest,1,NA,thickest
thickset,1,NA,thickset
thimble,1,NA,thimble
thinned,1,NA,thinned
thirds,1,NA,thirds
thirteen,1,NA,thirteen
thirties,1,NA,thirties
thom,1,NA,thom
thore,1,NA,thore
thorns,1,NA,thorns
thoroughness,1,NA,thoroughness
thorvaldsen’s,1,NA,thorvaldsen’s
thräne,1,NA,thräne
threadbare,1,NA,threadbare
threaded,1,NA,threaded
threats,1,NA,threats
threefold,1,NA,threefold
thrifty,1,NA,thrifty
thrilling,1,NA,thrilling
thriving,1,NA,thriving
throb,1,NA,throb
throes,1,NA,throes
throng,1,NA,throng
throttled,1,NA,throttled
throwback,1,NA,throwback
thrower,1,NA,thrower
thrusting,1,NA,thrusting
thud,1,NA,thud
thudded,1,NA,thudded
thule,1,NA,thule
thumping,1,NA,thumping
thundering,1,NA,thundering
thunderous,1,NA,thunderous
thwarts,1,NA,thwarts
tially,1,NA,tially
ticed,1,NA,ticed
tick,1,NA,tick
tidied,1,NA,tidied
tidiness,1,NA,tidiness
tient,1,NA,tient
tiered,1,NA,tiered
tific,1,NA,tific
tified,1,NA,tified
tify,1,NA,tify
tig,1,NA,tig
tiled,1,NA,tiled
tilt,1,NA,tilt
tima,1,NA,tima
tinctly,1,NA,tinctly
tines,1,NA,tines
tinfoil,1,NA,tinfoil
tinge,1,NA,tinge
tinguishable,1,NA,tinguishable
tinted,1,NA,tinted
tinual,1,NA,tinual
tinue,1,NA,tinue
tinues,1,NA,tinues
tinuous,1,NA,tinuous
tioned,1,NA,tioned
tionel,1,NA,tionel
tious,1,NA,tious
tirely,1,NA,tirely
tissues,1,NA,tissues
titillates,1,NA,titillates
titillation,1,NA,titillation
tivate,1,NA,tivate
tively,1,NA,tively
tles,1,NA,tles
tling,1,NA,tling
toasting,1,NA,toasting
toasts,1,NA,toasts
tobac,1,NA,tobac
tober,1,NA,tober
tock,1,NA,tock
toddled,1,NA,toddled
todt,1,NA,todt
toes,1,NA,toes
toilet,1,NA,toilet
toilsome,1,NA,toilsome
toing,1,NA,toing
tol,1,NA,tol
toler,1,NA,toler
tolerated,1,NA,tolerated
tomboy,1,NA,tomboy
tome,1,NA,tome
toned,1,NA,toned
tookoolito,1,NA,tookoolito
topographic,1,NA,topographic
topographical,1,NA,topographical
topsail,1,NA,topsail
tor’s,1,NA,tor’s
toral,1,NA,toral
torches,1,NA,torches
tore,1,NA,tore
tories,1,NA,tories
torment,1,NA,torment
tormenting,1,NA,tormenting
tornait,1,NA,tornait
torpid,1,NA,torpid
torrential,1,NA,torrential
tortuously,1,NA,tortuously
tory,1,NA,tory
totality,1,NA,totality
totals,1,NA,totals
totter,1,NA,totter
touching,1,NA,touching
toughness,1,NA,toughness
tourmaline,1,NA,tourmaline
tout,1,NA,tout
towline,1,NA,towline
townshend,1,NA,townshend
tracted,1,NA,tracted
traded,1,NA,traded
trader,1,NA,trader
traffic,1,NA,traffic
trailing,1,NA,trailing
trails,1,NA,trails
traits,1,NA,traits
trajectory,1,NA,trajectory
tramps,1,NA,tramps
tran,1,NA,tran
trans,1,NA,trans
transactions,1,NA,transactions
transfer,1,NA,transfer
transform,1,NA,transform
transition,1,NA,transition
transitorily,1,NA,transitorily
transitory,1,NA,transitory
translate,1,NA,translate
transmit,1,NA,transmit
transmits,1,NA,transmits
transpar,1,NA,transpar
transparency,1,NA,transparency
transplanted,1,NA,transplanted
transporting,1,NA,transporting
trapdoor,1,NA,trapdoor
trapezium,1,NA,trapezium
trapped,1,NA,trapped
trating,1,NA,trating
traveller’s,1,NA,traveller’s
travels,1,NA,travels
traversable,1,NA,traversable
traverse,1,NA,traverse
trayed,1,NA,trayed
tre,1,NA,tre
treacle,1,NA,treacle
treasures,1,NA,treasures
treasury,1,NA,treasury
trefoil,1,NA,trefoil
trembled,1,NA,trembled
tremely,1,NA,tremely
trend,1,NA,trend
tri,1,NA,tri
triangle,1,NA,triangle
triangular,1,NA,triangular
tribes,1,NA,tribes
trickles,1,NA,trickles
tricky,1,NA,tricky
trident,1,NA,trident
trif,1,NA,trif
trifasciata,1,NA,trifasciata
trifling,1,NA,trifling
trigger,1,NA,trigger
trigonometric,1,NA,trigonometric
trigonometrical,1,NA,trigonometrical
trilobite,1,NA,trilobite
trinity,1,NA,trinity
trio,1,NA,trio
triola,1,NA,triola
tripping,1,NA,tripping
trippling,1,NA,trippling
tristo,1,NA,tristo
tronomer,1,NA,tronomer
troops,1,NA,troops
troublesome,1,NA,troublesome
truer,1,NA,truer
truest,1,NA,truest
trumbell,1,NA,trumbell
trumbull,1,NA,trumbull
trumpet,1,NA,trumpet
trusted,1,NA,trusted
trusts,1,NA,trusts
tuated,1,NA,tuated
tuating,1,NA,tuating
tub,1,NA,tub
tubers,1,NA,tubers
tubes,1,NA,tubes
tubs,1,NA,tubs
tucked,1,NA,tucked
tuft,1,NA,tuft
tugs,1,NA,tugs
tumble,1,NA,tumble
tumbled,1,NA,tumbled
tunately,1,NA,tunately
tur,1,NA,tur
turgid,1,NA,turgid
turies,1,NA,turies
turken,1,NA,turken
turkey,1,NA,turkey
turkeys,1,NA,turkeys
turkish,1,NA,turkish
turks,1,NA,turks
turnspit,1,NA,turnspit
turtles,1,NA,turtles
tus,1,NA,tus
tusk,1,NA,tusk
tutes,1,NA,tutes
tution,1,NA,tution
tweezers,1,NA,tweezers
twigs,1,NA,twigs
twin,1,NA,twin
twins,1,NA,twins
twisted,1,NA,twisted
twos,1,NA,twos
ty,1,NA,ty
tying,1,NA,tying
ual,1,NA,ual
ually,1,NA,ually
uellner,1,NA,uellner
ugly,1,NA,ugly
uit,1,NA,uit
ultima,1,NA,ultima
ulve,1,NA,ulve
ulyssean,1,NA,ulyssean
umbra,1,NA,umbra
umes,1,NA,umes
umi,1,NA,umi
umiaks,1,NA,umiaks
umn,1,NA,umn
unabated,1,NA,unabated
unabridged,1,NA,unabridged
unaccustomed,1,NA,unaccustomed
unannounced,1,NA,unannounced
unappeased,1,NA,unappeased
unassuming,1,NA,unassuming
unattended,1,NA,unattended
unattracted,1,NA,unattracted
unavoidable,1,NA,unavoidable
unbearable,1,NA,unbearable
unbelievable,1,NA,unbelievable
unbiasedly,1,NA,unbiasedly
unbounded,1,NA,unbounded
unbreakability,1,NA,unbreakability
uncanny,1,NA,uncanny
uncivil,1,NA,uncivil
uncivilized,1,NA,uncivilized
uncom,1,NA,uncom
uncommon,1,NA,uncommon
uncommonly,1,NA,uncommonly
uncon,1,NA,uncon
unconcerned,1,NA,unconcerned
unconcernedly,1,NA,unconcernedly
uncondition,1,NA,uncondition
unconscionably,1,NA,unconscionably
unconscious,1,NA,unconscious
uncovered,1,NA,uncovered
undamaged,1,NA,undamaged
undecomposed,1,NA,undecomposed
undercur,1,NA,undercur
undercurrent,1,NA,undercurrent
underfoot,1,NA,underfoot
undergo,1,NA,undergo
undergoing,1,NA,undergoing
undermining,1,NA,undermining
understands,1,NA,understands
undisputed,1,NA,undisputed
undivided,1,NA,undivided
undone,1,NA,undone
undressing,1,NA,undressing
undula,1,NA,undula
undulated,1,NA,undulated
unease,1,NA,unease
unedifying,1,NA,unedifying
unenviable,1,NA,unenviable
uneven,1,NA,uneven
unfa,1,NA,unfa
unfastened,1,NA,unfastened
unfinished,1,NA,unfinished
unfired,1,NA,unfired
unflinching,1,NA,unflinching
unfold,1,NA,unfold
unfortu,1,NA,unfortu
unfortunates,1,NA,unfortunates
unfriendly,1,NA,unfriendly
ungainliness,1,NA,ungainliness
ungulates,1,NA,ungulates
unhappy,1,NA,unhappy
unharmed,1,NA,unharmed
unhitch,1,NA,unhitch
unidentified,1,NA,unidentified
uniflora,1,NA,uniflora
uniform,1,NA,uniform
uniformly,1,NA,uniformly
unimpeded,1,NA,unimpeded
unindented,1,NA,unindented
uninitiated,1,NA,uninitiated
uninter,1,NA,uninter
uninteresting,1,NA,uninteresting
uninterrupted,1,NA,uninterrupted
uninterruptedly,1,NA,uninterruptedly
uniting,1,NA,uniting
units,1,NA,units
unity,1,NA,unity
universe,1,NA,universe
unkind,1,NA,unkind
unladen,1,NA,unladen
unload,1,NA,unload
unmoved,1,NA,unmoved
unnatural,1,NA,unnatural
unneces,1,NA,unneces
unnecessarily,1,NA,unnecessarily
unobstructed,1,NA,unobstructed
unpleasantness,1,NA,unpleasantness
unpretentious,1,NA,unpretentious
unprovoked,1,NA,unprovoked
unpublished,1,NA,unpublished
unquenched,1,NA,unquenched
unreasonably,1,NA,unreasonably
unrecogniz,1,NA,unrecogniz
unrecognizable,1,NA,unrecognizable
unreconciled,1,NA,unreconciled
unreli,1,NA,unreli
unremitting,1,NA,unremitting
unremittingly,1,NA,unremittingly
unrigged,1,NA,unrigged
unsatisfactory,1,NA,unsatisfactory
unseemly,1,NA,unseemly
unshaded,1,NA,unshaded
unshakable,1,NA,unshakable
unspeakable,1,NA,unspeakable
unspoiled,1,NA,unspoiled
unsportsmanlike,1,NA,unsportsmanlike
unstable,1,NA,unstable
unsteadily,1,NA,unsteadily
unsteady,1,NA,unsteady
unsuccessfully,1,NA,unsuccessfully
unsullied,1,NA,unsullied
unsupported,1,NA,unsupported
unsusceptible,1,NA,unsusceptible
untanned,1,NA,untanned
untended,1,NA,untended
untidy,1,NA,untidy
untimely,1,NA,untimely
untrammelled,1,NA,untrammelled
untried,1,NA,untried
unused,1,NA,unused
unvarnished,1,NA,unvarnished
unveiled,1,NA,unveiled
unveiling,1,NA,unveiling
unwavering,1,NA,unwavering
unwilling,1,NA,unwilling
upbringing,1,NA,upbringing
upcoming,1,NA,upcoming
uperna,1,NA,uperna
upernavik’s,1,NA,upernavik’s
upgrading,1,NA,upgrading
uphill,1,NA,uphill
uppers,1,NA,uppers
uprights,1,NA,uprights
uprushing,1,NA,uprushing
upset,1,NA,upset
upsets,1,NA,upsets
upside,1,NA,upside
upstanding,1,NA,upstanding
upthrust,1,NA,upthrust
urchins,1,NA,urchins
ured,1,NA,ured
uria,1,NA,uria
uriant,1,NA,uriant
usage,1,NA,usage
usefully,1,NA,usefully
ussuaq,1,NA,ussuaq
usurp,1,NA,usurp
ut,1,NA,ut
uted,1,NA,uted
utensil,1,NA,utensil
utes,1,NA,utes
utterance,1,NA,utterance
utterances,1,NA,utterances
utterly,1,NA,utterly
uum,1,NA,uum
uummannaaq,1,NA,uummannaaq
uummannaqfjord,1,NA,uummannaqfjord
uur,1,NA,uur
vacuous,1,NA,vacuous
vacuum,1,NA,vacuum
vagabonds,1,NA,vagabonds
vagaries,1,NA,vagaries
valiant,1,NA,valiant
valiantly,1,NA,valiantly
valid,1,NA,valid
valleys,1,NA,valleys
valu,1,NA,valu
valve,1,NA,valve
vancouver,1,NA,vancouver
vanguard,1,NA,vanguard
vanish,1,NA,vanish
vantage,1,NA,vantage
vaporizing,1,NA,vaporizing
variably,1,NA,variably
varicoloured,1,NA,varicoloured
variegated,1,NA,variegated
varieties,1,NA,varieties
vary,1,NA,vary
vasse,1,NA,vasse
vation,1,NA,vation
vaunted,1,NA,vaunted
vealed,1,NA,vealed
veer,1,NA,veer
vega’s,1,NA,vega’s
vegetable,1,NA,vegetable
vegetarian,1,NA,vegetarian
vehemently,1,NA,vehemently
vehicle,1,NA,vehicle
veining,1,NA,veining
vel,1,NA,vel
velop,1,NA,velop
velopment,1,NA,velopment
veneer,1,NA,veneer
venerable,1,NA,venerable
vengeance,1,NA,vengeance
venison,1,NA,venison
venti,1,NA,venti
ventilation,1,NA,ventilation
ventilators,1,NA,ventilators
vents,1,NA,vents
venture,1,NA,venture
venturing,1,NA,venturing
venturous,1,NA,venturous
venus,1,NA,venus
ver,1,NA,ver
verbally,1,NA,verbally
verbosity,1,NA,verbosity
verdeck,1,NA,verdeck
verdict,1,NA,verdict
vereine,1,NA,vereine
verely,1,NA,verely
verified,1,NA,verified
verifying,1,NA,verifying
verniers,1,NA,verniers
vernügt,1,NA,vernügt
veron,1,NA,veron
veronica,1,NA,veronica
verse,1,NA,verse
vertebrates,1,NA,vertebrates
vest,1,NA,vest
vested,1,NA,vested
vibration,1,NA,vibration
vicar,1,NA,vicar
vice,1,NA,vice
victim’s,1,NA,victim’s
victor,1,NA,victor
victoria,1,NA,victoria
victorious,1,NA,victorious
victory’s,1,NA,victory’s
vided,1,NA,vided
vidi,1,NA,vidi
vig,1,NA,vig
vigilance,1,NA,vigilance
vigorously,1,NA,vigorously
viking,1,NA,viking
ville,1,NA,ville
vincer,1,NA,vincer
vinegar,1,NA,vinegar
violations,1,NA,violations
vious,1,NA,vious
virchow,1,NA,virchow
virtuoso,1,NA,virtuoso
virtuous,1,NA,virtuous
visch,1,NA,visch
viscous,1,NA,viscous
vise,1,NA,vise
visionaries,1,NA,visionaries
vitality,1,NA,vitality
vixen,1,NA,vixen
vocalization,1,NA,vocalization
vocalizes,1,NA,vocalizes
volcano,1,NA,volcano
volcanoes,1,NA,volcanoes
volition,1,NA,volition
volley,1,NA,volley
volta,1,NA,volta
volumes,1,NA,volumes
volumi,1,NA,volumi
volunteer,1,NA,volunteer
volvement,1,NA,volvement
voracious,1,NA,voracious
voraciously,1,NA,voraciously
vortices,1,NA,vortices
vostochnoi,1,NA,vostochnoi
voted,1,NA,voted
votes,1,NA,votes
vouch,1,NA,vouch
vouchsafed,1,NA,vouchsafed
vous,1,NA,vous
vowels,1,NA,vowels
vulgaris,1,NA,vulgaris
vuur,1,NA,vuur
w10,1,NA,w10
w17,1,NA,w17
wa,1,NA,wa
waddling,1,NA,waddling
waded,1,NA,waded
waders,1,NA,waders
waffles,1,NA,waffles
wage,1,NA,wage
wagging,1,NA,wagging
wagtail,1,NA,wagtail
wail,1,NA,wail
wailed,1,NA,wailed
wails,1,NA,wails
wakker,1,NA,wakker
walker,1,NA,walker
wallowing,1,NA,wallowing
wanderlust,1,NA,wanderlust
wang,1,NA,wang
wardrobe,1,NA,wardrobe
wardrobes,1,NA,wardrobes
wardroom,1,NA,wardroom
warmly,1,NA,warmly
warn,1,NA,warn
warnings,1,NA,warnings
warping,1,NA,warping
warpings,1,NA,warpings
wars,1,NA,wars
wartime,1,NA,wartime
washes,1,NA,washes
washstand,1,NA,washstand
wasn’t,1,NA,wasn’t
waste,1,NA,waste
watch’d,1,NA,watch’d
watcher,1,NA,watcher
watchful,1,NA,watchful
watchword,1,NA,watchword
waterfalls,1,NA,waterfalls
waterfowl,1,wildlife,waterfowl
waterfront,1,NA,waterfront
waterline,1,NA,waterline
waterspouts,1,NA,waterspouts
watery,1,NA,watery
wavy,1,NA,wavy
wax,1,NA,wax
we’er,1,NA,we’er
weakly,1,NA,weakly
weal,1,NA,weal
wealth,1,NA,wealth
weaned,1,NA,weaned
wearily,1,NA,wearily
wearing,1,NA,wearing
weathers,1,NA,weathers
wech,1,NA,wech
wedges,1,NA,wedges
wednesday,1,NA,wednesday
weekly,1,NA,weekly
weep,1,NA,weep
weer,1,NA,weer
weichen,1,NA,weichen
weine,1,NA,weine
welcker,1,NA,welcker
welling,1,NA,welling
wend,1,NA,wend
wetted,1,NA,wetted
whal,1,NA,whal
whalefish,1,NA,whalefish
whaler’s,1,NA,whaler’s
wheeled,1,NA,wheeled
wheezing,1,NA,wheezing
whereabouts,1,NA,whereabouts
whimpering,1,NA,whimpering
whipped,1,NA,whipped
whirring,1,NA,whirring
whisked,1,NA,whisked
whisper,1,NA,whisper
whispered,1,NA,whispered
whist,1,NA,whist
whistling,1,NA,whistling
whizzes,1,NA,whizzes
wholly,1,NA,wholly
wicking,1,NA,wicking
widens,1,NA,widens
widower,1,NA,widower
widowhood,1,NA,widowhood
widows,1,NA,widows
wife’s,1,NA,wife’s
wijkander,1,NA,wijkander
wil,1,NA,wil
wildest,1,NA,wildest
wildness,1,NA,wildness
wilkes’s,1,NA,wilkes’s
willekumm,1,NA,willekumm
willpower,1,NA,willpower
windbreak,1,NA,windbreak
winding,1,NA,winding
windowless,1,NA,windowless
windward,1,NA,windward
wingspan,1,NA,wingspan
wins,1,NA,wins
winter’s,1,NA,winter’s
winters,1,NA,winters
wipes,1,NA,wipes
wisdom,1,NA,wisdom
wiser,1,NA,wiser
wisp,1,NA,wisp
witching,1,NA,witching
withdraw,1,NA,withdraw
wither,1,NA,wither
withering,1,NA,withering
withheld,1,NA,withheld
witnesses,1,NA,witnesses
wits,1,NA,wits
witted,1,NA,witted
wobbly,1,NA,wobbly
wohak,1,NA,wohak
wol,1,NA,wol
wolfed,1,NA,wolfed
wolverine,1,NA,wolverine
won’t,1,NA,won’t
wonders,1,NA,wonders
woo,1,NA,woo
woodcuts,1,NA,woodcuts
wooded,1,NA,wooded
woods,1,NA,woods
woody,1,NA,woody
woollen,1,NA,woollen
worded,1,NA,worded
workers,1,NA,workers
workshops,1,NA,workshops
worm,1,wildlife,worm
worsened,1,NA,worsened
worsens,1,NA,worsens
worshippers,1,NA,worshippers
worthily,1,NA,worthily
wouldst,1,NA,wouldst
woven,1,NA,woven
wrap,1,NA,wrap
wrath,1,NA,wrath
wreaks,1,NA,wreaks
wreath,1,NA,wreath
wreaths,1,NA,wreaths
wreckage,1,NA,wreckage
wrested,1,NA,wrested
wretch,1,NA,wretch
wretchedly,1,NA,wretchedly
wring,1,NA,wring
wringing,1,NA,wringing
wurdemann,1,NA,wurdemann
würdemann,1,NA,würdemann
wyman,1,NA,wyman
ya,1,NA,ya
yacht,1,NA,yacht
yawn,1,NA,yawn
yawning,1,NA,yawning
yearling,1,NA,yearling
yedzo,1,NA,yedzo
yelled,1,NA,yelled
yond,1,NA,yond
yons,1,NA,yons
you’d,1,NA,you’d
you’ll,1,NA,you’ll
